epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,1227.24,0.6759,2.25287,0.92969,0.22635,0.2359,0.1495,0.13042,0.55673,2.19503,0.88279,8.70216e-05,8.70216e-05,8.70216e-05
182,1233.95,0.67737,2.24634,0.92947,0.22206,0.23551,0.1464,0.12787,0.55513,2.19489,0.88192,8.58217e-05,8.58217e-05,8.58217e-05
183,1241,0.6801,2.24952,0.93023,0.22329,0.23749,0.14565,0.1272,0.55115,2.19489,0.87925,8.46218e-05,8.46218e-05,8.46218e-05
184,1247.92,0.67786,2.24841,0.93149,0.2315,0.24537,0.14705,0.12828,0.55367,2.19883,0.88097,8.3422e-05,8.3422e-05,8.3422e-05
185,1254.84,0.67668,2.2492,0.93003,0.22571,0.24462,0.14818,0.12932,0.55714,2.19702,0.8826,8.22221e-05,8.22221e-05,8.22221e-05
186,1261.34,0.67114,2.24459,0.9309,0.22498,0.23677,0.14864,0.12984,0.5536,2.19522,0.88182,8.10222e-05,8.10222e-05,8.10222e-05
187,1267.79,0.68135,2.2519,0.93387,0.22864,0.23392,0.14757,0.12945,0.54806,2.19052,0.87952,7.98223e-05,7.98223e-05,7.98223e-05
188,1274.98,0.66852,2.24382,0.92879,0.22847,0.23128,0.14671,0.12821,0.55512,2.19428,0.88277,7.86224e-05,7.86224e-05,7.86224e-05
189,1281.68,0.66905,2.24994,0.92688,0.2248,0.23872,0.14739,0.1287,0.54994,2.19482,0.88029,7.74226e-05,7.74226e-05,7.74226e-05
190,1288.24,0.66757,2.24338,0.92437,0.22612,0.23841,0.14714,0.12847,0.5523,2.19266,0.8811,7.62227e-05,7.62227e-05,7.62227e-05
191,1295.32,0.67495,2.23522,0.93048,0.22212,0.2354,0.14781,0.129,0.55314,2.1955,0.88149,7.50228e-05,7.50228e-05,7.50228e-05
192,1302.15,0.67249,2.24148,0.92799,0.22255,0.24056,0.14746,0.12928,0.55239,2.19539,0.88173,7.38229e-05,7.38229e-05,7.38229e-05
193,1308.75,0.67111,2.24633,0.93203,0.23114,0.23432,0.15034,0.13106,0.55124,2.19277,0.88059,7.2623e-05,7.2623e-05,7.2623e-05
194,1315.55,0.66651,2.23822,0.92328,0.23307,0.23088,0.14827,0.12979,0.54918,2.19114,0.88079,7.14232e-05,7.14232e-05,7.14232e-05
195,1322.4,0.67313,2.2415,0.92833,0.22536,0.23248,0.14835,0.1298,0.5483,2.18895,0.8796,7.02233e-05,7.02233e-05,7.02233e-05
196,1329.23,0.67036,2.23464,0.92647,0.22479,0.22858,0.14687,0.12814,0.5513,2.19112,0.88056,6.90234e-05,6.90234e-05,6.90234e-05
197,1336.2,0.66706,2.23854,0.92654,0.22609,0.23278,0.14741,0.12881,0.55418,2.1937,0.88149,6.78235e-05,6.78235e-05,6.78235e-05
198,1342.68,0.67,2.23858,0.92698,0.21955,0.23966,0.14693,0.12801,0.54616,2.19195,0.87872,6.66236e-05,6.66236e-05,6.66236e-05
199,1349.25,0.67588,2.24046,0.93043,0.21732,0.23551,0.14702,0.12816,0.54872,2.19097,0.8801,6.54238e-05,6.54238e-05,6.54238e-05
200,1355.81,0.66483,2.24163,0.92591,0.21957,0.23409,0.14768,0.12917,0.55088,2.18954,0.88031,6.42239e-05,6.42239e-05,6.42239e-05
201,1362.23,0.66664,2.23356,0.92576,0.2215,0.23456,0.14909,0.13033,0.5525,2.19139,0.88112,6.3024e-05,6.3024e-05,6.3024e-05
202,1368.72,0.67102,2.24144,0.93065,0.22945,0.23784,0.14855,0.12984,0.55203,2.19195,0.88056,6.18241e-05,6.18241e-05,6.18241e-05
203,1375.76,0.66434,2.23308,0.92585,0.22689,0.23205,0.14956,0.13043,0.55104,2.19056,0.88074,6.06242e-05,6.06242e-05,6.06242e-05
204,1382.52,0.6606,2.22434,0.92207,0.22716,0.23464,0.14835,0.12905,0.55427,2.19222,0.88163,5.94244e-05,5.94244e-05,5.94244e-05
205,1389.26,0.6695,2.244,0.93109,0.22418,0.23702,0.14862,0.12932,0.5532,2.1935,0.88188,5.82245e-05,5.82245e-05,5.82245e-05
206,1396.51,0.66511,2.23952,0.92335,0.22593,0.23919,0.14694,0.12802,0.55211,2.19214,0.88125,5.70246e-05,5.70246e-05,5.70246e-05
207,1403.49,0.66857,2.23951,0.92708,0.22612,0.23261,0.14865,0.12918,0.54952,2.18866,0.88011,5.58247e-05,5.58247e-05,5.58247e-05
208,1410.08,0.66232,2.23033,0.9213,0.2236,0.23558,0.14787,0.1291,0.54679,2.18666,0.87842,5.46248e-05,5.46248e-05,5.46248e-05
209,1416.55,0.67001,2.23703,0.92831,0.22514,0.23766,0.15025,0.13118,0.54885,2.18518,0.8799,5.3425e-05,5.3425e-05,5.3425e-05
210,1423.01,0.66412,2.23555,0.92503,0.22955,0.22837,0.14927,0.13034,0.54846,2.18824,0.8795,5.22251e-05,5.22251e-05,5.22251e-05
211,1429.39,0.66571,2.23907,0.92648,0.22774,0.22994,0.14989,0.13095,0.54667,2.18693,0.87859,5.10252e-05,5.10252e-05,5.10252e-05
212,1436.18,0.66229,2.23105,0.9289,0.23072,0.23071,0.14917,0.13057,0.54752,2.18749,0.87882,4.98253e-05,4.98253e-05,4.98253e-05
213,1443.03,0.66235,2.23918,0.92602,0.22716,0.23046,0.1493,0.1303,0.54863,2.18848,0.87985,4.86254e-05,4.86254e-05,4.86254e-05
214,1449.79,0.66068,2.23547,0.92184,0.2304,0.23051,0.1491,0.13009,0.54675,2.18491,0.87886,4.74256e-05,4.74256e-05,4.74256e-05
215,1456.73,0.65884,2.23517,0.92702,0.22921,0.23839,0.14978,0.13052,0.54594,2.18647,0.87892,4.62257e-05,4.62257e-05,4.62257e-05
216,1463.69,0.6676,2.23266,0.92867,0.22753,0.22565,0.15107,0.13183,0.5448,2.18456,0.878,4.50258e-05,4.50258e-05,4.50258e-05
217,1470.27,0.66143,2.23603,0.92296,0.22802,0.22999,0.15085,0.13161,0.54505,2.18411,0.87793,4.38259e-05,4.38259e-05,4.38259e-05
218,1476.9,0.65985,2.24134,0.92293,0.22955,0.22729,0.15062,0.13163,0.54237,2.18287,0.87704,4.2626e-05,4.2626e-05,4.2626e-05
219,1483.72,0.66975,2.23684,0.92481,0.2278,0.22949,0.14986,0.13124,0.54265,2.18279,0.87706,4.14262e-05,4.14262e-05,4.14262e-05
220,1490.34,0.65769,2.23506,0.92435,0.22936,0.22629,0.15018,0.13141,0.54594,2.18565,0.87855,4.02263e-05,4.02263e-05,4.02263e-05
221,1496.9,0.6669,2.23135,0.92689,0.22628,0.22296,0.15058,0.13162,0.54493,2.1847,0.87798,3.90264e-05,3.90264e-05,3.90264e-05
222,1503.91,0.65447,2.21947,0.92386,0.23085,0.23093,0.15115,0.13179,0.54518,2.18629,0.87796,3.78265e-05,3.78265e-05,3.78265e-05
223,1510.54,0.66187,2.23325,0.92911,0.22777,0.22711,0.14993,0.13116,0.54605,2.18746,0.87819,3.66266e-05,3.66266e-05,3.66266e-05
224,1516.97,0.65501,2.22692,0.9217,0.23097,0.23265,0.15102,0.1325,0.54574,2.18554,0.87858,3.54268e-05,3.54268e-05,3.54268e-05
225,1524.79,0.66038,2.22499,0.92368,0.22865,0.23445,0.14908,0.13021,0.54636,2.18522,0.87909,3.42269e-05,3.42269e-05,3.42269e-05
226,1532.08,0.66164,2.23098,0.92253,0.22992,0.2295,0.14895,0.13013,0.54521,2.18333,0.87847,3.3027e-05,3.3027e-05,3.3027e-05
227,1538.79,0.66354,2.23442,0.92517,0.2271,0.22897,0.149,0.13004,0.5461,2.18302,0.87836,3.18271e-05,3.18271e-05,3.18271e-05
228,1545.48,0.65534,2.23952,0.92638,0.22893,0.22422,0.15087,0.13199,0.54301,2.18138,0.87709,3.06272e-05,3.06272e-05,3.06272e-05
229,1552.35,0.6559,2.22866,0.92669,0.2248,0.23073,0.14988,0.13098,0.54574,2.18132,0.87845,2.94274e-05,2.94274e-05,2.94274e-05
230,1559.4,0.65481,2.21649,0.92302,0.22719,0.23385,0.1504,0.13158,0.54392,2.1818,0.87795,2.82275e-05,2.82275e-05,2.82275e-05
231,1566.14,0.66026,2.22311,0.92017,0.22617,0.23414,0.1497,0.13128,0.54316,2.18158,0.87735,2.70276e-05,2.70276e-05,2.70276e-05
232,1572.78,0.65797,2.23079,0.92715,0.22704,0.22785,0.14951,0.13071,0.54226,2.18229,0.87737,2.58277e-05,2.58277e-05,2.58277e-05
233,1579.51,0.65805,2.23815,0.92386,0.22809,0.22838,0.14907,0.13015,0.54453,2.18105,0.8778,2.46278e-05,2.46278e-05,2.46278e-05
234,1586.15,0.65615,2.22908,0.92634,0.22522,0.22708,0.14891,0.13017,0.54437,2.18111,0.87771,2.3428e-05,2.3428e-05,2.3428e-05
235,1592.98,0.66074,2.23416,0.92124,0.22939,0.22963,0.14978,0.13072,0.54425,2.18201,0.87741,2.22281e-05,2.22281e-05,2.22281e-05
236,1599.67,0.65946,2.23127,0.92324,0.22901,0.22905,0.1494,0.13043,0.54278,2.18082,0.87727,2.10282e-05,2.10282e-05,2.10282e-05
237,1606.28,0.65462,2.22762,0.92074,0.22865,0.23139,0.14894,0.1301,0.5435,2.18149,0.87761,1.98283e-05,1.98283e-05,1.98283e-05
238,1613.42,0.64418,2.22182,0.92337,0.22844,0.22961,0.1485,0.12979,0.54347,2.18108,0.87729,1.86284e-05,1.86284e-05,1.86284e-05
239,1620.55,0.66091,2.22752,0.92593,0.22981,0.22873,0.14758,0.129,0.54345,2.18119,0.87779,1.74286e-05,1.74286e-05,1.74286e-05
240,1627.42,0.66007,2.22317,0.92459,0.22484,0.22732,0.14812,0.12959,0.54393,2.18262,0.87795,1.62287e-05,1.62287e-05,1.62287e-05
241,1634.91,0.65014,2.27971,0.91969,0.2196,0.23927,0.14447,0.12626,0.55294,2.20556,0.87532,1.50288e-05,1.50288e-05,1.50288e-05
242,1641.38,0.62616,2.23239,0.91326,0.217,0.2396,0.14175,0.12351,0.56912,2.22455,0.88053,1.38289e-05,1.38289e-05,1.38289e-05
243,1648.05,0.61864,2.21881,0.90865,0.21434,0.22836,0.141,0.12281,0.57062,2.22294,0.88162,1.2629e-05,1.2629e-05,1.2629e-05
244,1654.84,0.61459,2.20305,0.90639,0.2183,0.22951,0.14086,0.12264,0.56952,2.21676,0.88146,1.14292e-05,1.14292e-05,1.14292e-05
245,1661.27,0.60934,2.20335,0.90351,0.21997,0.22841,0.14225,0.12368,0.56754,2.2119,0.88066,1.02293e-05,1.02293e-05,1.02293e-05
246,1667.83,0.60988,2.19578,0.9033,0.22168,0.22563,0.14161,0.1234,0.56466,2.20909,0.8795,9.0294e-06,9.0294e-06,9.0294e-06
247,1674.37,0.59952,2.19076,0.90018,0.2228,0.22774,0.14187,0.12367,0.563,2.2061,0.8789,7.82952e-06,7.82952e-06,7.82952e-06
248,1680.91,0.60646,2.19068,0.90418,0.22618,0.22696,0.14166,0.12364,0.56117,2.20438,0.87799,6.62964e-06,6.62964e-06,6.62964e-06
249,1688.36,0.60581,2.19114,0.90595,0.22368,0.22542,0.14251,0.12427,0.5623,2.20346,0.87827,5.42976e-06,5.42976e-06,5.42976e-06
250,1694.95,0.60298,2.18414,0.90395,0.22305,0.22356,0.14268,0.12438,0.56209,2.20265,0.87822,4.22988e-06,4.22988e-06,4.22988e-06
